order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,purchase_frequency,preferred_category,product_name,category,gender,TotalSpend
ORD6678,CUST2678,27,PROD1878,USA,6/11/2021,1/20/2024,0,active,3/25/2023,163.55,6,48,Electronics,Foundation,Beauty,Female,981.3000000000001
ORD6679,CUST2679,24,PROD1879,Germany,10/20/2021,7/24/2023,2,paused,5/12/2024,75.07,5,32,Electronics,T-Shirt,Clothing,Female,375.34999999999997
ORD6680,CUST2680,69,PROD1880,Pakistan,2/12/2022,4/9/2022,0,active,10/16/2023,118.64,8,1,Clothing,Headphones,Electronics,Female,949.12
ORD6681,CUST2681,65,PROD1881,UK,6/1/2021,6/25/2021,4,active,11/10/2021,53.37,7,34,Beauty,Microwave,Home,Female,373.59
ORD6682,CUST2682,65,PROD1882,UK,3/1/2023,4/5/2024,3,active,12/9/2024,101.28,6,38,Clothing,Cycling Helmet,Sports,Female,607.6800000000001
ORD6683,CUST2683,55,PROD1883,USA,2/5/2023,4/21/2025,4,active,4/18/2024,86.01,5,48,Home,Laptop,Electronics,Male,430.05
ORD6684,CUST2684,26,PROD1884,India,12/23/2022,11/26/2024,3,active,1/9/2024,306.85,5,11,Home,Microwave,Home,Male,1534.25
ORD6685,CUST2685,20,PROD1885,Canada,10/13/2021,6/18/2025,1,active,5/18/2022,177.19,3,27,Beauty,Bluetooth Speaker,Electronics,Other,531.5699999999999
ORD6686,CUST2686,51,PROD1886,Pakistan,3/14/2021,8/7/2023,0,cancelled,9/17/2023,1804.28,1,32,Home,Jacket,Clothing,Female,1804.28
ORD6687,CUST2687,35,PROD1887,UK,2/24/2023,3/15/2025,0,paused,5/2/2025,25.63,4,2,Electronics,Sofa,Home,Male,102.52
ORD6688,CUST2688,58,PROD1888,USA,5/23/2021,8/10/2021,2,active,9/20/2024,18.2,6,23,Sports,Jacket,Clothing,Male,109.19999999999999
ORD6689,CUST2689,50,PROD1889,USA,8/27/2020,3/19/2024,4,active,4/6/2023,200.74,5,38,Sports,Tablet,Electronics,Female,1003.7
ORD6690,CUST2690,42,PROD1890,Canada,3/29/2021,8/20/2025,0,active,4/28/2025,301.07,6,46,Beauty,Lamp,Home,Female,1806.42
ORD6691,CUST2691,21,PROD1891,USA,5/4/2023,6/15/2023,0,active,7/6/2025,383.59,3,33,Beauty,Yoga Mat,Sports,Male,1150.77
ORD6692,CUST2692,46,PROD1892,UK,2/21/2023,5/22/2024,4,cancelled,7/6/2025,159.88,5,31,Electronics,Perfume,Beauty,Male,799.4
ORD6693,CUST2693,62,PROD1893,UK,1/7/2023,8/19/2024,3,active,11/24/2024,96.74,6,17,Home,Headphones,Electronics,Male,580.4399999999999
ORD6694,CUST2694,33,PROD1894,Pakistan,4/18/2021,1/14/2025,1,paused,8/4/2024,147.04,8,12,Sports,Yoga Mat,Sports,Other,1176.32
ORD6695,CUST2695,59,PROD1895,UK,2/14/2022,12/30/2024,0,active,4/8/2024,67.84,9,12,Electronics,Chair,Home,Male,610.5600000000001
ORD6696,CUST2696,60,PROD1896,UK,5/13/2023,1/16/2024,3,active,4/17/2024,488.97,1,49,Clothing,Laptop,Electronics,Male,488.97
ORD6697,CUST2697,21,PROD1897,Pakistan,6/22/2023,2/27/2024,1,active,1/23/2024,257.6,7,34,Sports,Conditioner,Beauty,Male,1803.2000000000003
ORD6698,CUST2698,62,PROD1898,Pakistan,9/21/2020,7/11/2022,4,paused,7/17/2025,200.49,2,41,Electronics,Smartphone,Electronics,Female,400.98
ORD6699,CUST2699,52,PROD1899,Pakistan,5/16/2023,5/19/2025,3,active,6/22/2023,80.9,9,22,Electronics,Camera,Electronics,Male,728.1
ORD6700,CUST2700,44,PROD1900,Germany,3/26/2023,5/17/2024,3,cancelled,6/1/2024,157.67,9,13,Sports,Tablet,Electronics,Male,1419.03
ORD6701,CUST2701,65,PROD1901,USA,9/26/2020,1/16/2024,5,active,6/20/2024,104.98,8,26,Home,Shirt,Clothing,Female,839.84
ORD6702,CUST2702,50,PROD1902,Pakistan,12/30/2022,7/8/2024,4,active,9/5/2024,62.9,4,13,Clothing,Foundation,Beauty,Female,251.6
ORD6703,CUST2703,30,PROD1903,Canada,12/2/2020,4/22/2025,4,cancelled,7/20/2023,145.29,3,24,Clothing,Chair,Home,Male,435.87
ORD6704,CUST2704,28,PROD1904,India,6/24/2022,10/16/2024,4,cancelled,10/30/2024,858.36,2,44,Home,Camera,Electronics,Female,1716.72
ORD6705,CUST2705,57,PROD1905,Canada,6/29/2021,8/6/2021,1,cancelled,7/23/2024,821.24,2,23,Home,Football,Sports,Male,1642.48
ORD6706,CUST2706,40,PROD1906,UK,11/8/2021,1/24/2025,3,cancelled,7/14/2022,165.58,8,21,Electronics,Blender,Home,Male,1324.64
ORD6707,CUST2707,39,PROD1907,USA,1/11/2022,6/14/2025,5,active,11/20/2022,93.48,9,39,Clothing,Headphones,Electronics,Female,841.32
ORD6708,CUST2708,33,PROD1908,USA,9/27/2021,10/12/2024,1,cancelled,8/10/2025,227.54,8,10,Sports,Sofa,Home,Female,1820.32
ORD6709,CUST2709,40,PROD1909,USA,3/13/2023,4/20/2025,1,paused,8/20/2023,259.94,6,35,Clothing,Jeans,Clothing,Male,1559.6399999999999
ORD6710,CUST2710,20,PROD1910,India,3/30/2022,2/9/2024,0,active,1/26/2024,232.0,8,39,Electronics,Shirt,Clothing,Female,1856.0
ORD6711,CUST2711,47,PROD1911,India,4/2/2022,9/4/2024,5,paused,2/1/2023,184.92,7,34,Home,Tablet,Electronics,Male,1294.4399999999998
ORD6712,CUST2712,53,PROD1912,UK,3/6/2023,5/21/2025,2,active,4/2/2024,186.91,6,30,Clothing,Jeans,Clothing,Male,1121.46
ORD6713,CUST2713,66,PROD1913,India,8/4/2021,4/9/2025,4,active,1/11/2024,82.59,9,46,Beauty,Refrigerator,Home,Female,743.3100000000001
ORD6714,CUST2714,27,PROD1914,USA,10/18/2021,3/20/2023,4,active,3/14/2024,31.93,3,36,Home,Sofa,Home,Male,95.78999999999999
ORD6715,CUST2715,48,PROD1915,Pakistan,7/16/2022,5/13/2024,4,paused,12/20/2023,244.96,4,7,Electronics,Chair,Home,Male,979.84
ORD6716,CUST2716,36,PROD1916,India,5/18/2021,10/10/2021,2,cancelled,10/27/2024,79.27,4,48,Clothing,Sofa,Home,Female,317.08
ORD6717,CUST2717,43,PROD1917,Pakistan,4/1/2023,1/22/2025,4,active,5/12/2023,27.61,9,42,Clothing,Dumbbells,Sports,Male,248.49
ORD6718,CUST2718,18,PROD1918,Canada,1/18/2022,2/13/2022,5,cancelled,1/24/2025,30.43,9,18,Beauty,Camera,Electronics,Male,273.87
ORD6719,CUST2719,40,PROD1919,Pakistan,11/5/2020,3/8/2023,1,cancelled,11/7/2024,870.22,2,35,Beauty,Sneakers,Clothing,Female,1740.44
ORD6720,CUST2720,22,PROD1920,USA,1/10/2023,5/26/2025,3,paused,12/21/2024,175.59,9,41,Home,Jeans,Clothing,Female,1580.31
ORD6721,CUST2721,18,PROD1921,UK,10/9/2020,4/6/2024,2,active,12/25/2023,362.98,4,27,Clothing,Dining Table,Home,Female,1451.92
ORD6722,CUST2722,25,PROD1922,USA,6/14/2022,1/22/2024,3,cancelled,8/28/2024,473.31,3,2,Electronics,Face Wash,Beauty,Female,1419.93
ORD6723,CUST2723,18,PROD1923,UK,9/29/2022,9/29/2024,3,active,3/30/2023,156.06,6,9,Electronics,Foundation,Beauty,Female,936.36
ORD6724,CUST2724,42,PROD1924,USA,6/23/2023,9/13/2023,4,active,7/28/2023,14.15,5,31,Home,Dumbbells,Sports,Male,70.75
ORD6725,CUST2725,26,PROD1925,Canada,5/4/2021,6/13/2021,5,cancelled,3/14/2023,164.04,8,13,Home,Shirt,Clothing,Male,1312.32
ORD6726,CUST2726,53,PROD1926,Canada,1/24/2021,5/30/2021,5,active,4/28/2021,206.77,3,23,Sports,Shampoo,Beauty,Female,620.3100000000001
ORD6727,CUST2727,49,PROD1927,Germany,4/17/2021,2/14/2023,1,cancelled,7/29/2021,972.15,2,1,Home,Shirt,Clothing,Other,1944.3
ORD6728,CUST2728,43,PROD1928,USA,1/23/2023,5/25/2025,3,active,4/21/2023,33.55,2,36,Clothing,Shirt,Clothing,Female,67.1
ORD6729,CUST2729,18,PROD1929,Pakistan,7/8/2022,3/7/2023,5,active,8/20/2022,227.4,4,18,Home,Conditioner,Beauty,Other,909.6
ORD6730,CUST2730,25,PROD1930,USA,2/22/2021,7/24/2023,2,cancelled,11/10/2022,262.56,4,26,Sports,Laptop,Electronics,Male,1050.24
ORD6731,CUST2731,42,PROD1931,India,8/4/2022,2/3/2023,3,active,10/5/2022,388.38,2,35,Clothing,Dining Table,Home,Female,776.76
ORD6732,CUST2732,47,PROD1932,Germany,9/9/2022,4/8/2025,3,active,3/13/2024,157.06,9,34,Sports,Gaming Console,Electronics,Male,1413.54
ORD6733,CUST2733,20,PROD1933,Canada,7/27/2022,6/25/2025,2,active,11/9/2023,171.09,5,36,Electronics,Tennis Racket,Sports,Female,855.45
ORD6734,CUST2734,41,PROD1934,India,12/12/2022,6/24/2023,1,active,9/24/2024,317.36,5,19,Clothing,Lamp,Home,Female,1586.8000000000002
ORD6735,CUST2735,65,PROD1935,UK,4/19/2022,7/6/2024,0,active,7/8/2022,613.07,3,22,Clothing,Vacuum Cleaner,Home,Male,1839.21
ORD6736,CUST2736,33,PROD1936,Germany,4/3/2022,8/7/2023,4,active,5/21/2024,87.29,9,40,Home,Skirt,Clothing,Male,785.61
ORD6737,CUST2737,69,PROD1937,USA,5/29/2022,10/17/2022,4,active,5/26/2025,90.99,5,35,Sports,Shirt,Clothing,Female,454.95
ORD6738,CUST2738,27,PROD1938,Germany,10/31/2022,2/22/2024,4,active,3/11/2024,291.43,3,40,Home,Chair,Home,Male,874.29
ORD6739,CUST2739,36,PROD1939,Pakistan,6/18/2023,9/16/2023,3,cancelled,6/22/2023,407.69,1,47,Home,Basketball,Sports,Male,407.69
ORD6740,CUST2740,69,PROD1940,India,1/20/2023,5/8/2025,3,active,5/28/2025,52.8,8,33,Clothing,Dress,Clothing,Male,422.4
ORD6741,CUST2741,32,PROD1941,USA,8/23/2020,10/17/2020,4,active,12/4/2022,248.17,1,18,Sports,Vacuum Cleaner,Home,Female,248.17
ORD6742,CUST2742,52,PROD1942,India,8/22/2020,6/19/2025,1,active,7/25/2025,406.4,4,19,Clothing,Laptop,Electronics,Female,1625.6
ORD6743,CUST2743,62,PROD1943,Canada,4/12/2021,1/27/2022,2,active,10/31/2022,49.62,6,49,Sports,Hoodie,Clothing,Female,297.71999999999997
ORD6744,CUST2744,26,PROD1944,Pakistan,11/20/2021,1/17/2022,5,active,3/29/2025,194.3,6,11,Clothing,Headphones,Electronics,Male,1165.8000000000002
ORD6745,CUST2745,33,PROD1945,USA,5/14/2021,1/27/2023,0,active,1/9/2024,141.25,7,16,Beauty,Smartphone,Electronics,Female,988.75
ORD6746,CUST2746,53,PROD1946,Canada,10/17/2022,5/25/2024,1,paused,1/1/2024,499.41,3,35,Electronics,Hoodie,Clothing,Female,1498.23
ORD6747,CUST2747,56,PROD1947,UK,6/23/2022,8/12/2024,1,cancelled,5/6/2025,242.33,1,12,Beauty,Blender,Home,Female,242.33
ORD6748,CUST2748,52,PROD1948,UK,3/15/2021,8/19/2023,2,active,10/15/2023,946.91,1,21,Electronics,Laptop,Electronics,Female,946.91
ORD6749,CUST2749,50,PROD1949,UK,11/28/2021,4/11/2022,0,active,3/16/2022,411.67,1,25,Clothing,Lamp,Home,Male,411.67
ORD6750,CUST2750,34,PROD1950,Canada,12/14/2021,3/7/2025,1,active,5/16/2024,177.74,8,34,Clothing,Moisturizer,Beauty,Female,1421.92
ORD6751,CUST2751,26,PROD1951,UK,8/21/2021,11/12/2022,4,active,7/1/2023,500.06,3,4,Sports,Chair,Home,Female,1500.18
ORD6752,CUST2752,59,PROD1952,Canada,2/22/2022,1/29/2024,5,active,10/11/2022,397.85,3,24,Clothing,Bluetooth Speaker,Electronics,Female,1193.5500000000002
ORD6753,CUST2753,29,PROD1953,UK,12/14/2022,1/25/2024,3,active,4/29/2025,48.17,5,12,Electronics,Jacket,Clothing,Male,240.85000000000002
ORD6754,CUST2754,41,PROD1954,USA,3/9/2022,4/30/2022,4,paused,10/19/2023,205.14,6,38,Clothing,Face Wash,Beauty,Male,1230.84
ORD6755,CUST2755,51,PROD1955,USA,8/3/2022,12/18/2023,4,active,4/30/2024,168.77,5,25,Sports,Shirt,Clothing,Female,843.85
ORD6756,CUST2756,56,PROD1956,Pakistan,2/24/2023,8/7/2023,5,active,4/28/2024,246.43,6,25,Electronics,Sneakers,Clothing,Male,1478.58
ORD6757,CUST2757,22,PROD1957,Germany,8/25/2021,8/2/2025,0,active,6/21/2022,292.64,5,32,Beauty,T-Shirt,Clothing,Male,1463.1999999999998
ORD6758,CUST2758,61,PROD1958,Canada,11/25/2022,3/9/2025,4,cancelled,5/10/2024,203.28,5,47,Home,Shampoo,Beauty,Female,1016.4
ORD6759,CUST2759,37,PROD1959,Pakistan,12/17/2022,4/9/2023,4,paused,4/21/2024,931.8,2,46,Clothing,Laptop,Electronics,Male,1863.6
ORD6760,CUST2760,62,PROD1960,USA,12/4/2022,7/18/2023,1,cancelled,12/1/2024,117.18,9,9,Electronics,Football,Sports,Male,1054.6200000000001
ORD6761,CUST2761,42,PROD1961,Canada,8/4/2021,7/2/2022,4,cancelled,5/22/2024,39.66,7,34,Electronics,Football,Sports,Male,277.62
ORD6762,CUST2762,26,PROD1962,Pakistan,3/19/2022,6/10/2022,1,cancelled,11/4/2023,47.52,5,25,Sports,Face Wash,Beauty,Male,237.60000000000002
ORD6763,CUST2763,34,PROD1963,Germany,3/2/2023,7/29/2025,1,cancelled,4/21/2024,165.16,9,9,Electronics,Foundation,Beauty,Male,1486.44
ORD6764,CUST2764,46,PROD1964,India,9/20/2022,1/5/2024,5,active,9/11/2024,28.8,2,15,Clothing,Dumbbells,Sports,Female,57.6
ORD6765,CUST2765,44,PROD1965,India,2/27/2023,4/1/2025,1,active,6/3/2025,64.24,9,39,Home,Hoodie,Clothing,Female,578.16
ORD6766,CUST2766,29,PROD1966,USA,7/17/2023,6/30/2025,1,active,6/15/2025,493.6,2,31,Sports,Tablet,Electronics,Male,987.2
ORD6767,CUST2767,42,PROD1967,Germany,2/17/2023,3/26/2023,2,paused,5/24/2023,180.2,7,39,Home,Jacket,Clothing,Male,1261.3999999999999
ORD6768,CUST2768,37,PROD1968,UK,12/19/2022,2/9/2024,4,active,9/5/2023,121.43,3,36,Sports,Football,Sports,Female,364.29
ORD6769,CUST2769,46,PROD1969,UK,1/27/2021,1/14/2023,0,paused,7/31/2024,322.7,3,26,Electronics,Shampoo,Beauty,Other,968.0999999999999
ORD6770,CUST2770,58,PROD1970,Germany,8/6/2022,5/15/2023,4,cancelled,6/6/2024,527.36,1,35,Home,Moisturizer,Beauty,Female,527.36
ORD6771,CUST2771,50,PROD1971,Canada,8/29/2021,11/9/2024,3,active,5/18/2025,101.44,9,33,Clothing,Jacket,Clothing,Male,912.96
ORD6772,CUST2772,44,PROD1972,Canada,7/7/2021,1/16/2022,2,active,6/24/2022,225.41,5,1,Sports,Shampoo,Beauty,Male,1127.05
ORD6773,CUST2773,33,PROD1973,UK,4/15/2022,2/27/2024,1,active,12/31/2023,554.73,1,16,Beauty,Dress,Clothing,Female,554.73
ORD6774,CUST2774,58,PROD1974,UK,10/19/2022,6/12/2023,2,active,9/30/2023,641.76,3,18,Home,Nail Polish,Beauty,Male,1925.28
ORD6775,CUST2775,26,PROD1975,Germany,2/26/2023,9/28/2023,0,paused,5/24/2023,116.39,9,38,Beauty,Jacket,Clothing,Male,1047.51
ORD6776,CUST2776,48,PROD1976,USA,4/2/2022,9/13/2023,4,cancelled,2/27/2023,277.09,3,12,Electronics,Dumbbells,Sports,Male,831.27
ORD6777,CUST2777,60,PROD1977,Germany,5/6/2021,7/2/2025,5,active,7/26/2021,68.3,8,9,Electronics,Smartphone,Electronics,Female,546.4
ORD6778,CUST2778,33,PROD1978,Germany,2/3/2022,6/5/2024,3,cancelled,10/28/2022,978.54,2,37,Electronics,Chair,Home,Male,1957.08
ORD6779,CUST2779,35,PROD1979,Pakistan,8/12/2021,11/12/2024,0,active,5/21/2025,1241.77,1,36,Electronics,Tennis Racket,Sports,Male,1241.77
ORD6780,CUST2780,30,PROD1980,India,11/14/2022,6/4/2025,0,active,8/4/2025,394.54,3,11,Clothing,Headphones,Electronics,Male,1183.6200000000001
ORD6781,CUST2781,50,PROD1981,India,6/30/2023,10/15/2024,1,cancelled,8/3/2024,5.39,8,38,Electronics,Smartwatch,Electronics,Female,43.12
ORD6782,CUST2782,40,PROD1982,India,5/24/2021,1/19/2025,5,active,1/3/2023,120.41,8,19,Home,Yoga Mat,Sports,Male,963.28
ORD6783,CUST2783,48,PROD1983,UK,8/11/2022,5/2/2023,3,active,1/21/2025,124.3,8,15,Sports,Yoga Mat,Sports,Male,994.4
ORD6784,CUST2784,48,PROD1984,UK,8/18/2021,10/23/2021,5,active,4/26/2024,179.9,2,40,Electronics,Nail Polish,Beauty,Male,359.8
ORD6785,CUST2785,64,PROD1985,Canada,6/18/2021,10/11/2022,1,cancelled,3/9/2024,151.58,7,47,Home,Jeans,Clothing,Male,1061.0600000000002
ORD6786,CUST2786,61,PROD1986,USA,7/11/2023,11/8/2023,3,active,12/15/2023,165.18,8,19,Home,Refrigerator,Home,Female,1321.44
ORD6787,CUST2787,29,PROD1987,Canada,11/14/2022,10/14/2023,4,active,11/28/2024,65.76,7,5,Electronics,Running Shoes,Sports,Male,460.32000000000005
ORD6788,CUST2788,64,PROD1988,Pakistan,7/26/2021,3/30/2025,1,cancelled,8/1/2021,123.74,9,8,Home,Dining Table,Home,Female,1113.6599999999999
ORD6789,CUST2789,22,PROD1989,Canada,9/15/2020,5/29/2021,1,active,4/5/2021,62.2,4,11,Electronics,Basketball,Sports,Male,248.8
ORD6790,CUST2790,54,PROD1990,Germany,12/1/2022,5/12/2023,3,active,8/29/2024,10.18,4,13,Electronics,Dress,Clothing,Female,40.72
ORD6791,CUST2791,52,PROD1991,Germany,12/22/2022,6/5/2025,5,paused,7/8/2024,178.14,7,31,Home,Dress,Clothing,Female,1246.98
ORD6792,CUST2792,47,PROD1992,Canada,8/8/2022,2/22/2025,4,active,11/19/2023,821.69,1,44,Sports,Lipstick,Beauty,Male,821.69
ORD6793,CUST2793,63,PROD1993,Canada,4/30/2023,10/1/2023,0,paused,3/17/2025,166.66,7,16,Home,Tablet,Electronics,Male,1166.62
ORD6794,CUST2794,25,PROD1994,India,4/25/2022,11/30/2023,2,paused,11/23/2024,715.99,1,39,Beauty,Dining Table,Home,Female,715.99
ORD6795,CUST2795,50,PROD1995,India,6/18/2022,1/30/2025,1,cancelled,1/13/2025,1397.94,1,5,Sports,Cricket Bat,Sports,Male,1397.94
ORD6796,CUST2796,21,PROD1996,Germany,3/13/2021,11/15/2023,1,active,9/14/2021,307.89,5,35,Sports,Bluetooth Speaker,Electronics,Female,1539.4499999999998
ORD6797,CUST2797,68,PROD1997,Germany,8/29/2021,12/5/2024,4,active,2/13/2023,146.78,9,6,Electronics,Shirt,Clothing,Female,1321.02
ORD6798,CUST2798,40,PROD1998,Germany,2/17/2023,1/28/2025,1,active,5/17/2024,82.46,3,41,Clothing,Headphones,Electronics,Female,247.38
ORD6799,CUST2799,20,PROD1999,Germany,9/8/2021,10/11/2021,1,active,9/7/2023,406.43,4,11,Sports,Yoga Mat,Sports,Female,1625.72
ORD6800,CUST2800,20,PROD2000,Germany,11/24/2021,5/4/2022,2,active,1/29/2024,871.44,2,35,Home,Nail Polish,Beauty,Female,1742.88
ORD6801,CUST2801,51,PROD2001,Germany,12/11/2022,6/21/2025,5,active,1/14/2024,204.5,8,9,Home,Running Shoes,Sports,Female,1636.0
ORD6802,CUST2802,37,PROD2002,Pakistan,12/8/2020,12/14/2021,4,active,1/8/2022,390.24,2,49,Electronics,Football,Sports,Female,780.48
ORD6803,CUST2803,57,PROD2003,Pakistan,8/12/2022,3/19/2025,1,active,7/30/2024,295.37,6,27,Sports,Lamp,Home,Male,1772.22
ORD6804,CUST2804,40,PROD2004,Germany,4/8/2022,1/11/2025,5,cancelled,6/19/2024,855.07,2,2,Sports,Moisturizer,Beauty,Male,1710.14
ORD6805,CUST2805,55,PROD2005,Canada,10/26/2022,1/29/2024,0,active,8/3/2023,1595.97,1,9,Electronics,T-Shirt,Clothing,Female,1595.97
ORD6806,CUST2806,66,PROD2006,UK,3/22/2022,3/3/2023,5,cancelled,12/15/2023,139.58,3,17,Home,Camera,Electronics,Female,418.74
ORD6807,CUST2807,44,PROD2007,Pakistan,8/12/2022,3/10/2025,5,active,11/30/2022,493.19,4,7,Clothing,Camera,Electronics,Female,1972.76
ORD6808,CUST2808,25,PROD2008,UK,9/6/2020,12/1/2023,4,active,3/3/2024,3.87,9,3,Beauty,Perfume,Beauty,Female,34.83
ORD6809,CUST2809,53,PROD2009,USA,8/21/2021,8/16/2022,3,active,1/20/2024,646.02,3,46,Electronics,Face Wash,Beauty,Female,1938.06
ORD6810,CUST2810,65,PROD2010,Pakistan,2/11/2021,4/23/2025,1,cancelled,4/18/2025,331.29,6,20,Home,Foundation,Beauty,Female,1987.7400000000002
ORD6811,CUST2811,44,PROD2011,Germany,5/25/2022,5/4/2024,3,active,5/26/2022,95.93,5,17,Clothing,Lipstick,Beauty,Male,479.65000000000003
ORD6812,CUST2812,24,PROD2012,Canada,1/3/2021,2/6/2021,5,cancelled,7/7/2025,243.85,7,5,Electronics,Basketball,Sports,Female,1706.95
ORD6813,CUST2813,69,PROD2013,UK,3/12/2021,6/2/2023,0,active,8/5/2025,57.06,9,36,Beauty,Lamp,Home,Other,513.54
ORD6814,CUST2814,56,PROD2014,India,3/7/2021,9/14/2021,3,active,8/17/2025,248.2,5,49,Beauty,Tennis Racket,Sports,Female,1241.0
ORD6815,CUST2815,54,PROD2015,India,9/11/2021,4/23/2023,2,active,12/31/2024,40.29,8,27,Sports,Tennis Racket,Sports,Female,322.32
ORD6816,CUST2816,37,PROD2016,Canada,9/3/2021,12/17/2024,2,active,2/11/2022,294.37,5,30,Beauty,Lamp,Home,Male,1471.85
ORD6817,CUST2817,58,PROD2017,UK,12/26/2021,2/22/2022,0,active,6/24/2024,103.64,9,1,Sports,Jeans,Clothing,Male,932.76
ORD6818,CUST2818,28,PROD2018,Germany,8/28/2020,3/1/2022,2,active,8/20/2022,452.0,4,20,Electronics,Lamp,Home,Male,1808.0
ORD6819,CUST2819,18,PROD2019,UK,9/29/2021,4/23/2025,5,active,5/15/2022,899.63,1,10,Electronics,Refrigerator,Home,Female,899.63
ORD6820,CUST2820,26,PROD2020,USA,4/10/2021,10/31/2021,2,active,5/3/2024,219.62,9,21,Home,Camera,Electronics,Female,1976.58
ORD6821,CUST2821,21,PROD2021,USA,12/25/2020,4/27/2024,2,active,1/26/2022,183.35,9,13,Beauty,Conditioner,Beauty,Male,1650.1499999999999
ORD6822,CUST2822,28,PROD2022,USA,11/12/2022,4/28/2024,5,active,7/22/2025,634.36,3,21,Sports,Microwave,Home,Female,1903.08
ORD6823,CUST2823,20,PROD2023,Pakistan,2/27/2021,12/30/2022,0,active,11/19/2022,90.04,8,47,Clothing,Smartwatch,Electronics,Female,720.32
ORD6824,CUST2824,53,PROD2024,Pakistan,10/24/2021,10/1/2023,0,active,7/23/2025,132.42,3,1,Beauty,Dumbbells,Sports,Other,397.26
ORD6825,CUST2825,39,PROD2025,USA,6/27/2022,8/4/2025,1,paused,1/22/2024,369.9,2,48,Electronics,Shampoo,Beauty,Male,739.8
ORD6826,CUST2826,45,PROD2026,Pakistan,9/19/2020,1/1/2022,2,cancelled,6/10/2021,193.98,6,43,Home,Football,Sports,Male,1163.8799999999999
ORD6827,CUST2827,61,PROD2027,Germany,7/19/2021,1/6/2025,4,active,10/23/2024,213.98,3,27,Home,Sneakers,Clothing,Female,641.9399999999999
ORD6828,CUST2828,51,PROD2028,Canada,8/22/2020,8/17/2022,5,cancelled,12/23/2022,139.2,9,48,Home,Jacket,Clothing,Female,1252.8
ORD6829,CUST2829,39,PROD2029,UK,3/15/2023,5/30/2023,5,cancelled,10/1/2023,429.99,1,29,Home,Smartwatch,Electronics,Female,429.99
ORD6830,CUST2830,66,PROD2030,Germany,4/10/2023,5/29/2023,5,cancelled,7/31/2023,204.48,6,10,Electronics,Camera,Electronics,Male,1226.8799999999999
ORD6831,CUST2831,62,PROD2031,Germany,1/5/2022,6/5/2025,0,cancelled,9/28/2023,26.95,5,33,Clothing,Nail Polish,Beauty,Female,134.75
ORD6832,CUST2832,53,PROD2032,Canada,6/15/2022,3/24/2023,1,active,7/6/2025,22.66,6,32,Sports,Smartwatch,Electronics,Female,135.96
ORD6833,CUST2833,32,PROD2033,Pakistan,4/10/2023,7/28/2025,2,active,8/3/2025,150.86,9,48,Electronics,Shampoo,Beauty,Male,1357.7400000000002
ORD6834,CUST2834,38,PROD2034,India,8/19/2022,7/4/2023,0,paused,5/6/2023,347.74,3,29,Beauty,Headphones,Electronics,Male,1043.22
ORD6835,CUST2835,38,PROD2035,Pakistan,5/5/2022,2/14/2024,4,cancelled,2/8/2025,11.42,9,34,Beauty,Cycling Helmet,Sports,Female,102.78
ORD6836,CUST2836,64,PROD2036,Germany,3/26/2022,1/15/2023,1,active,7/25/2023,531.15,3,26,Electronics,Jacket,Clothing,Male,1593.4499999999998
ORD6837,CUST2837,33,PROD2037,India,7/12/2022,10/9/2022,3,paused,7/28/2024,1339.0,1,48,Clothing,Conditioner,Beauty,Female,1339.0
ORD6838,CUST2838,23,PROD2038,India,4/11/2021,5/2/2022,0,active,9/29/2024,809.03,1,42,Home,Gaming Console,Electronics,Male,809.03
ORD6839,CUST2839,45,PROD2039,USA,1/4/2023,5/28/2025,1,cancelled,12/27/2023,423.72,3,43,Electronics,Hoodie,Clothing,Male,1271.16
ORD6840,CUST2840,31,PROD2040,USA,9/16/2022,1/22/2023,3,cancelled,11/2/2023,72.44,7,33,Beauty,Bluetooth Speaker,Electronics,Male,507.08
ORD6841,CUST2841,58,PROD2041,USA,2/7/2022,2/12/2022,2,paused,5/24/2025,156.44,4,36,Clothing,Bluetooth Speaker,Electronics,Female,625.76
ORD6842,CUST2842,34,PROD2042,Canada,7/1/2021,2/22/2022,3,active,10/28/2021,158.08,6,7,Beauty,Jeans,Clothing,Male,948.48
ORD6843,CUST2843,26,PROD2043,Pakistan,9/26/2022,1/21/2024,2,active,12/12/2023,644.69,1,46,Beauty,Nail Polish,Beauty,Male,644.69
ORD6844,CUST2844,43,PROD2044,India,12/20/2021,2/22/2024,4,active,3/25/2024,570.25,3,33,Clothing,T-Shirt,Clothing,Male,1710.75
ORD6845,CUST2845,61,PROD2045,Germany,9/2/2021,4/24/2023,1,active,8/21/2022,267.0,7,14,Sports,Cricket Bat,Sports,Male,1869.0
ORD6846,CUST2846,19,PROD2046,USA,1/4/2022,9/3/2024,3,active,11/11/2022,138.42,4,14,Electronics,Face Wash,Beauty,Male,553.68
ORD6847,CUST2847,47,PROD2047,Pakistan,10/8/2020,5/18/2024,4,active,8/21/2023,71.79,7,33,Home,Conditioner,Beauty,Female,502.53000000000003
ORD6848,CUST2848,30,PROD2048,USA,5/22/2023,7/19/2023,3,active,2/8/2024,477.46,4,28,Electronics,Basketball,Sports,Male,1909.84
ORD6849,CUST2849,43,PROD2049,India,4/25/2022,9/9/2022,3,active,5/12/2023,601.04,1,5,Clothing,Foundation,Beauty,Male,601.04
